# Source: 1PR상품관리_BASE.xlsx
# Local/cache path: C:\MY_FULL_AI\MY_CUSTOM_CODEX-COMPANY\_local\cache\deep\xlsx\1PR상품관리_BASE.xlsx
# mtime: 2026-08-27T17:00:55
# size_bytes: 6285403
# Sheets: 모델별채산성, 반품율, FEE
# Mode: deep-initial (values+colors)
# Extracted: 2026-08-27T17:01:07+09:00

## 모델별채산성
계정 | 브랜드 |  | PRSKU | PR별칭 | PR ASIN | 간략모델명 | 단종 |  | 패킹단위 | MSRP | 루트PR | 가격 Standard Price |  | 최종 판매 가격 |  |  | 마진 | 마진(%) | F.O.B | 공급가 +수입부대비용 | 수수료 | fba fee | 배송비 +수출관세 | mpf | 미국수출관세 (관세율 수정) | 무게 |  | 해상배송비 +수출관세 | AIR배송비 +수출관세 |  | 한국수입 부대비용 | PR SKU | PR별칭 | 전체비용 | 원산지 | 성별 | 계절 | 브랜드 | 대분류 | 주무수량 | 실제주문수 | 반품수 | 반품율 | UFF RATE | UFF 수량 | 재처리비용-카이로스 | 리무벌비용-카이로스 | 재생 비율 | 매출 | 반품 상품 수수료 | 반품 상품 공급가 | 반품 상품 배송비 | reimbursement | SPEND | 공급가 | 수수료 | FBA FEE | 배송비 | MPF
KR | TSLA |  | KR19111_TMFSR24_PR | W_RASH_LS | B081R8S574 | FSR23 | 단종 |  | 78.94736842105263 | 35.98 | USELESS | 12.98 |  | 13.83714285714286 |  |  | 2.3571729708465625 | 0.19358083358274755 | 4.07 | 4.13105 | 0.6918571428571431 | 4.07 | 1.3707118518518517 |  | 0.123 | 190 |  | 0.9914433333333333 | 2.2556717283950616 |  | 0.02499999999999991 | KR19111_TMFSR24_PR | W_RASH_LS | 10.263618994708995 | 베트남 | 여성 | 여름 | TSLA | 스윔웨어 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 13.83714285714286 | 0.08302285714285716 | 0.495726 | 0.1644854222222222 | 0.07623240000000002 |  | 4.13105 | 0.6918571428571431 | 4.07 | 1.3707118518518517 | 0
KR | TSLA |  | KR19111_TMFSR24_PR | W_RASH_LS | B081R8S574 | FSR24 | 단종 |  | 65.78947368421052 | 39.98 | USELESS | 21.98 |  | 10.95 |  |  | -1.2389890299444453 | -0.13578505112198408 | 4.17 | 4.23255 | 0.5475 | 4.67 | 1.5474322222222223 |  | 0.123 | 228 |  | 1.1019100000000002 | 2.586984074074074 |  | 0.02499999999999991 | KR19111_TMFSR24_PR | W_RASH_LS | 10.997482222222223 | 베트남 | 여성 | 여름 | TSLA | 스윔웨어 | 1 | 0.8333 | 0.16669999999999996 | 0.1667 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 10.95 | 0.09126824999999998 | 0.7055660849999998 | 0.2579569514444444 | 0.0668925425 |  | 4.23255 | 0.5475 | 4.67 | 1.5474322222222223 | 0
KR | TSLA |  | KR19111_TMFSR24_PR | W_RASH_LS | B081R8S574 | FSR28 | 단종 |  | 74.25742574257426 | 39.98 | USELESS | 21.98 |  | 11.47272727272727 |  |  | -0.38011989966330084 | -0.03786569070678116 | 3.9 | 3.9585 | 0.5736363636363636 | 4.9 | 1.4017240740740737 |  | 0.123 | 202 |  | 1.0015333333333332 | 2.335502469135802 |  | 0.02499999999999991 | KR19111_TMFSR24_PR | W_RASH_LS | 10.833860437710438 | 베트남 | 여성 | 여름 | TSLA | 스윔웨어 | 1 | 0.875 | 0.125 | 0.125 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 11.47272727272727 | 0.07170454545454545 | 0.4948125 | 0.17521550925925922 | 0.05249204545454544 |  | 3.9585 | 0.5736363636363636 | 4.9 | 1.4017240740740737 | 0
KR | TSLA |  | KR19111_TMFSR24_PR | W_RASH_LS | B081R8S574 | FSR44 | 단종 |  | 74.25742574257426 | 39.980000000000004 | USELESS | 18.98 |  | 18.98 |  |  | 5.799677298148147 | 0.34723616355422854 | 4.05 | 4.1107499999999995 | 1.8980000000000001 | 4.07 | 1.4201740740740738 |  | 0.123 | 202 |  | 1.0199833333333332 | 2.3539524691358023 |  | 0.02499999999999991 | KR19111_TMFSR24_PR | W_RASH_LS | 11.498924074074074 | 베트남 | 여성 | 여름 | TSLA | 스윔웨어 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 18.98 | 0.22776000000000002 | 0.4932899999999999 | 0.17042088888888884 | 0.10930080000000002 |  | 4.1107499999999995 | 1.8980000000000001 | 4.07 | 1.4201740740740738 | 0
KR | TSLA |  | KR19111_TMFSR24_PR | W_RASH_LS | B081R8S574 | WT71 | 단종 |  | 71.77033492822966 | 35.98 | USELESS | 9.98 |  | 10.03 |  |  | #VALUE! | #VALUE! | 4.35 | 4.4152499999999995 | 0.5015 | 4.07 | #VALUE! |  | #VALUE! | 209 |  | #VALUE! | #VALUE! |  | 0.02499999999999991 | KR19111_TMFSR24_PR | W_RASH_LS | #VALUE! | 베트남 | 여성 | 여름 | TSLA | 스윔웨어 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 10.03 | 0.06017999999999999 | 0.5298299999999999 | #VALUE! | 0.0458514 |  | 4.4152499999999995 | 0.5015 | 4.07 | #VALUE! | 0
KR | TSLA |  | KR19111_TMFSR24_PR | W_RASH_LS | B081R8S574 | FSR29 | 단종 |  | 60 | 39.98 | USELESS | 22.98 |  | 14.95 |  |  | 0.31796892729629533 | 0.02569940136335678 | 5.15 | 5.450502500000001 | 0.7475 | 5.04 | 1.763162962962963 |  | 0.123 | 214 |  | 1.2792833333333333 | 2.892215432098766 |  | 0.09725000000000006 | KR19111_TMFSR24_PR | W_RASH_LS | 13.001165462962962 | 미얀마 | 여성 | 여름 | TSLA | 스윔웨어 | 1 | 0.8276 | 0.1724 | 0.1724 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 14.95 | 0.128869 | 0.9396666310000001 | 0.3039692948148148 | 0.11057304999999998 |  | 5.450502500000001 | 0.7475 | 5.04 | 1.763162962962963 | 0
KR | TSLA |  | KR19111_TMFSR24_PR | W_RASH_LS | B081R8S574 | FSR40 | 단종 |  | 37.8232638888889 | 39.98 | USELESS | 22.98 |  | 14.49098360655738 |  |  | 0.7501949677895592 | 0.05670293042668875 | 4.35 | 4.5490125 | 0.7245491803278691 | 5.46 | 2.298998628030587 |  | 0.123 | 230 |  | 1.5595517488134685 | 4.024374679537198 |  | 0.07624999999999993 | KR19111_TMFSR24_PR | W_RASH_LS | 13.032560308358455 | 베트남 | 여성 | 여름 | TSLA | 스윔웨어 | 1 | 0.913 | 0.08699999999999997 | 0.087 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 14.49098360655738 | 0.06303577868852459 | 0.39576408749999986 | 0.20001288063866102 | 0.05058618565573771 |  | 4.5490125 | 0.7245491803278691 | 5.46 | 2.298998628030587 | 0
KR | TSLA |  | KR19111_TMFSR24_PR | W_RASH_LS | B081R8S574 | FSR26 | 단종 |  | 74.25742574257426 | 35.98 | USELESS | 18.98 |  | 8.95 |  |  | -2.477545126296297 | -0.27682068450237957 | 4.07 | 4.13105 | 0.4475 | 5.32 | 1.422634074074074 |  | 0.123 | 202 |  | 1.0224433333333334 | 2.3564124691358024 |  | 0.02499999999999991 | KR19111_TMFSR24_PR | W_RASH_LS | 11.321184074074074 | 베트남 | 여성 | 여름 | TSLA | 스윔웨어 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 8.95 | 0 | 0 | 0 | 0 |  | 4.13105 | 0.4475 | 5.32 | 1.422634074074074 | 0
KR | TSLA |  | KR19111_TMFSR24_PR | W_RASH_LS | B081R8S574 | FSR46 | 단종 |  | 74.25742574257426 | 35.98 | USELESS | 20.98 |  | 9.95 |  |  | 1.0674558937037038 | 0.10728199936720642 | 4.14 | 4.2021 | 0.4975 | 2.65 | 1.431244074074074 |  | 0.123 | 202 |  | 1.0310533333333334 | 2.3650224691358024 |  | 0.02499999999999991 | KR19111_TMFSR24_PR | W_RASH_LS | 8.780844074074073 | 베트남 | 여성 | 여름 | TSLA | 스윔웨어 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 9.95 | 0 | 0 | 0 | 0 |  | 4.2021 | 0.4975 | 2.65 | 1.431244074074074 | 0
KR | TSLA |  | KR21071_TMBSS30_PR | K_SWM_SHRT | B0B5X7B93Z | BSS30 | 단종 |  | 95.81818181818181 | 29.98 | USELESS | 18.98 |  | 7.30576923076923 |  |  | -1.1960401123579913 | -0.18099693641591566 | 2.72 | 2.7608 | 0.3652884615384615 | 3.93 | 1.024553468269028 |  | 0.11 | 140 |  | 0.7036117647058824 | 1.7734174432497012 |  | 0.02499999999999991 | KR21071_TMBSS30_PR | K_SWM_SHRT | 8.08064192980749 | 베트남 | 아동 | 여름 | TSLA | 스윔웨어 | 1 | 0.9045 | 0.09550000000000003 | 0.0955 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 7.30576923076923 | 0.03488504807692309 | 0.26365640000000007 | 0.0978448562196922 | 0.020125063942307696 |  | 2.7608 | 0.3652884615384615 | 3.93 | 1.024553468269028 | 0
KR | TSLA |  | KR21071_TMBSS30_PR | K_SWM_SHRT | B0B5X7B93Z | BSS31 | 단종 |  | 60.65625 | 29.98 | USELESS | 18.98 |  | 5.431481481481482 |  |  | -3.8744016016809795 | -0.7635658022780397 | 3.45 | 3.50175 | 0.27157407407407413 | 3.9 | 1.4975097315244146 |  | 0.11 | 111 |  | 1.0183459556929417 | 2.6155585417978515 |  | 0.02499999999999991 | KR21071_TMBSS30_PR | K_SWM_SHRT | 9.17083380559849 | 베트남 | 아동 | 여름 | TSLA | 스윔웨어 | 1 | 0.9342 | 0.06579999999999997 | 0.0658 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 5.431481481481482 | 0.01786957407407407 | 0.2304151499999999 | 0.09853614033430644 | 0.005803133518518518 |  | 3.50175 | 0.27157407407407413 | 3.9 | 1.4975097315244146 | 0
KR | TSLA |  | KR21121_TMBSR10_PR | K_RASH | B09NB5T7J3 | BSR11 | 단종 |  | 71.96985815602837 | 35.98 | USELESS | 19.98 |  | 10.95 |  |  | -1.4933389388263052 | -0.18013206350672453 | 4.5 | 4.762575 | 0.5475 | 4.23 | 1.4448049978238195 |  | 0.11 | 165 |  | 1.033419846764061 | 2.4047036836299234 |  | 0.09725000000000006 | KR21121_TMBSR10_PR | K_RASH | 10.984879997823821 | 미얀마 | 아동 | 여름 | TSLA | 스윔웨어 | 1 | 0.7571 | 0.2429 | 0.2429 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 10.95 | 0.13298775 | 1.1568294675 | 0.35094313397140575 | 0.1049510175 |  | 4.762575 | 0.5475 | 4.23 | 1.4448049978238195 | 0
KR | TSLA |  | KR21121_TMBSR10_PR | K_RASH | B09NB5T7J3 | BSR13 | 단종 |  | 64.38647342995169 | 35.98 | USELESS | 19.98 |  | 8.308490566037735 |  |  | -3.087376999109779 | -0.5088920949432088 | 4 | 4.183 | 0.41542452830188675 | 4.23 | 1.496018832533013 |  | 0.11 | 165 |  | 1.0418344837935174 | 2.55578231292517 |  | 0.07624999999999993 | KR21121_TMBSR10_PR | K_RASH | 10.3244433608349 | 베트남 | 아동 | 여름 | TSLA | 스윔웨어 | 1 | 0.7302 | 0.26980000000000004 | 0.2698 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 8.308490566037735 | 0.11208153773584906 | 1.1285734 | 0.403625881017407 | 0.06918066518867924 |  | 4.183 | 0.41542452830188675 | 4.23 | 1.496018832533013 | 0
KR | TSLA |  | KR21121_TMBSR10_PR | K_RASH | B09NB5T7J3 | BSR14 | 단종 |  | 68 | 35.98 | USELESS | 18.98 |  | 8.906521739130435 |  |  | -1.2956114836501822 | -0.16712744509497057 | 3.5 | 3.704225 | 0.44532608695652176 | 3.9 | 1.387452614379085 |  | 0.11 | 165 |  | 0.9548529411764706 | 2.396851851851852 |  | 0.09725000000000006 | KR21121_TMBSR10_PR | K_RASH | 9.437003701335605 | 미얀마 | 아동 | 여름 | TSLA | 스윔웨어 | 1 | 0.8704000000000001 | 0.12959999999999994 | 0.1296 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 8.906521739130435 | 0.057714260869565194 | 0.4800675599999998 | 0.17981385882352935 | 0.041379166956521725 |  | 3.704225 | 0.44532608695652176 | 3.9 | 1.387452614379085 | 0
KR | TSLA |  | KR21121_TMBSR10_PR | K_RASH | B09NB5T7J3 | BSR12 | 단종 |  | 106.3829787234042 | 35.98 | USELESS | 16.98 |  | 6.95 |  |  | -2.863892552777778 | -0.46826235329917887 | 3.64 | 3.6946 | 0.34750000000000003 | 4.15 | 1.0584861111111115 |  | 0.11 | 141 |  | 0.7646500000000003 | 1.7441037037037044 |  | 0.02499999999999991 | KR21121_TMBSR10_PR | K_RASH | 9.250586111111112 | 베트남 | 아동 | 여름 | TSLA | 스윔웨어 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 6.95 | 0.0417 | 0.44335199999999997 | 0.12701833333333337 | 0.020601 |  | 3.6946 | 0.34750000000000003 | 4.15 | 1.0584861111111115 | 0
KR | TSLA |  | KR21121_TMBSR10_PR | K_RASH | B09NB5T7J3 | BSR10 | 단종 |  | 88.75739644970415 | 33.98 | USELESS | 16.98 |  | 8.95 |  |  | -1.7903255461111112 | -0.6001691385153413 | 3.52 | 3.5728 | 0.4475 | 2.65 | 1.1664379629629629 |  | 0.11 | 169 |  | 0.8237833333333333 | 1.9659654320987652 |  | 0.02499999999999991 | KR21121_TMBSR10_PR | K_RASH | 7.836737962962962 | 베트남 | 아동 | 여름 | TSLA | 스윔웨어 | 1 | 0.33330000000000004 | 0.6667 | 0.6667 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 8.95 | 0.29834825 | 2.3819857599999996 | 0.7776641899074073 | 0.27313032249999997 |  | 3.5728 | 0.4475 | 2.65 | 1.1664379629629629 | 0
KR | TSLA |  | KR19111_TMGSR20_PR | K_RASH_G | B081TXJXHQ | GSR20 | 단종 |  | 88.75739644970415 | 35.98 | USELESS | 16.98 |  | 6.95 |  |  | -2.954227513000001 | -0.5950842879833053 | 3.47 | 3.52205 | 0.34750000000000003 | 3.84 | 1.206047962962963 |  | 0.123 | 169 |  | 0.8633933333333335 | 2.005575432098765 |  | 0.02499999999999991 | KR19111_TMGSR20_PR | K_RASH_G | 8.915597962962963 | 베트남 | 아동 | 여름 | TSLA | 스윔웨어 | 1 | 0.7142999999999999 | 0.28570000000000007 | 0.2857 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 6.95 | 0.09928075000000003 | 1.0062496850000002 | 0.34456790301851864 | 0.05524723750000002 |  | 3.52205 | 0.34750000000000003 | 3.84 | 1.206047962962963 | 0
KR | TSLA |  | KR19111_TMGSR20_PR | K_RASH_G | B081TXJXHQ | GSR24 | 단종 |  | 59.58771929824562 | 35.98 | USELESS | 19.98 |  | 11.10686274509804 |  |  | 0.24784309143829653 | 0.03154872078300725 | 4 | 4.183 | 0.555343137254902 | 2.73 | 1.6291972128171155 |  | 0.123 | 149 |  | 1.1423017812453997 | 2.7652865531511197 |  | 0.07624999999999993 | KR19111_TMGSR20_PR | K_RASH_G | 9.097540350072016 | 베트남 | 아동 | 여름 | TSLA | 스윔웨어 | 1 | 0.7073 | 0.29269999999999996 | 0.2927 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 11.10686274509804 | 0.1625489362745098 | 1.2243640999999998 | 0.47686602419156965 | 0.16025511524509806 |  | 4.183 | 0.555343137254902 | 2.73 | 1.6291972128171155 | 0
KR | TSLA |  | KR19111_TMGSR20_PR | K_RASH_G | B081TXJXHQ | GSR21 | 단종 |  | 68.61111111111111 | 35.98 | USELESS | 19.98 |  | 10.95 |  |  | 0.07877504362955356 | 0.008300528338957835 | 4.4 | 4.656740000000001 | 0.5475 | 3.27 | 1.5351514170040486 |  | 0.123 | 140 |  | 1.1059773279352227 | 2.5365576248313086 |  | 0.09725000000000006 | KR19111_TMGSR20_PR | K_RASH_G | 10.00939141700405 | 미얀마 | 아동 | 여름 | TSLA | 스윔웨어 | 1 | 0.8667 | 0.13329999999999997 | 0.1333 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 10.95 | 0.07298174999999998 | 0.620743442 | 0.20463568388663964 | 0.0665533575 |  | 4.656740000000001 | 0.5475 | 3.27 | 1.5351514170040486 | 0
KR | TSLA |  | KR19111_TMGSR20_PR | K_RASH_G | B081TXJXHQ | GSR22 | 단종 |  | 57.76666666666666 | 35.98 | USELESS | 19.98 |  | 10.23571428571429 |  |  | -1.8130639277229594 | -0.2043742452129217 | 4.55 | 4.8154924999999995 | 0.5117857142857145 | 4.23 | 1.7311833718022698 |  | 0.123 | 145 |  | 1.2304520773225622 | 2.899556392254921 |  | 0.09725000000000006 | KR19111_TMGSR20_PR | K_RASH_G | 11.288461586087985 | 미얀마 | 아동 | 여름 | TSLA | 스윔웨어 | 1 | 0.8667 | 0.13329999999999997 | 0.1333 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 10.23571428571429 | 0.06822103571428573 | 0.6419051502499998 | 0.2307667434612425 | 0.05126384750000002 |  | 4.8154924999999995 | 0.5117857142857145 | 4.23 | 1.7311833718022698 | 0
KR | TSLA |  | KR19111_TMGSR20_PR | K_RASH_G | B081TXJXHQ | GSR23 | 단종 |  | 65.64444444444445 | 35.98 | USELESS | 19.98 |  | 9.325 |  |  | -1.5067680914539636 | -0.19444489715920465 | 4.4 | 4.656740000000001 | 0.46625 | 3.27 | 1.5779017603249832 |  | 0.123 | 149 |  | 1.1315012863913338 | 2.6195028661701647 |  | 0.09725000000000006 | KR19111_TMGSR20_PR | K_RASH_G | 9.970891760324985 | 미얀마 | 아동 | 여름 | TSLA | 스윔웨어 | 1 | 0.831 | 0.16900000000000004 | 0.169 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 9.325 | 0.07879625000000001 | 0.7869890600000004 | 0.26666539749492224 | 0.06611491250000001 |  | 4.656740000000001 | 0.46625 | 3.27 | 1.5779017603249832 | 0
KR | TSLA |  | KR21031_TMMSJ11_PR | JAMMER_S | B08Y57CG84 | MSJ11 | 단종 |  | 80 | 35.98 | USELESS | 19.98 |  | 11.95 |  |  | 0.21713001361110962 | 0.018169875615992436 | 4.63 | 4.69945 | 0.5975 | 4.76 | 1.5723047222222222 |  | 0.154 | 125 |  | 1.197395 | 2.447094074074074 |  | 0.02499999999999991 | KR21031_TMMSJ11_PR | JAMMER_S | 11.629254722222223 | 베트남 | 남성 | 여름 | TSLA | 스윔웨어 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 11.95 | 0 | 0 | 0 | 0 |  | 4.69945 | 0.5975 | 4.76 | 1.5723047222222222 | 0
KR | TSLA |  | KR21031_TMMSJ11_PR | JAMMER_S | B08Y57CG84 | MSJ12 | 단종 |  | 80.2 | 35.98 | USELESS | 18.98 |  | 10.95 |  |  | -0.9350399230063733 | -0.08539177379053638 | 4.51 | 4.577649999999999 | 0.5475 | 5.1 | 1.5518015683014683 |  | 0.154 | 101 |  | 1.1777070822942644 | 2.424688702318278 |  | 0.02499999999999991 | KR21031_TMMSJ11_PR | JAMMER_S | 11.776951568301467 | 베트남 | 남성 | 여름 | TSLA | 스윔웨어 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 10.95 | 0 | 0 | 0 | 0 |  | 4.577649999999999 | 0.5475 | 5.1 | 1.5518015683014683 | 0
KR | TSLA |  | KR20081_TMMBH45_PR | RUN_ST_2IN1 | B08F4YGXP4 | MBH01 | 단종 |  | 53.57142857142857 | 39.98 | USELESS | 23.98 |  | 5.95 |  |  | -7.576896861111113 | -1.697904058512294 | 6.25 | 6.34375 | 0.29750000000000004 | 5.2 | 1.7345185185185183 |  | 0.076 | 280 |  | 1.1983333333333333 | 2.9856172839506177 |  | 0.02499999999999991 | KR20081_TMMBH45_PR | RUN_ST_2IN1 | 13.575768518518519 | 베트남 | 남성 | 여름 | TSLA | 하의 | 1 | 0.75 | 0.25 | 0.25 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 5.95 | 0.07437500000000001 | 1.5859375 | 0.4336296296296296 | 0.007918749999999995 |  | 6.34375 | 0.29750000000000004 | 5.2 | 1.7345185185185183 | 0
KR | TSLA |  | KR20081_TMMBH45_PR | RUN_ST_2IN1 | B08F4YGXP4 | MBH44 | 단종 |  | 83.33333333333333 | 35.98 | USELESS | 19.98 |  | 5.95 |  |  | -5.663940553333332 | -0.9519227820728289 | 4.64 | 4.709599999999999 | 0.29750000000000004 | 5.32 | 1.1794733333333332 |  | 0.076 | 180 |  | 0.81764 | 2.023751111111111 |  | 0.02499999999999991 | KR20081_TMMBH45_PR | RUN_ST_2IN1 | 11.506573333333332 | 베트남 | 남성 | 여름 | TSLA | 하의 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 5.95 | 0 | 0 | 0 | 0 |  | 4.709599999999999 | 0.29750000000000004 | 5.32 | 1.1794733333333332 | 0
KR | TSLA |  | KR20081_TMMBH45_PR | RUN_ST_2IN1 | B08F4YGXP4 | MBH45 | 단종 |  | 74.54931972789116 | 35.98 | USELESS | 21.98 |  | 5.95 |  |  | -6.441304109189441 | -1.299138508570146 | 5.46 | 5.52552 | 0.29750000000000004 | 4.93 | 1.3335618782555794 |  | 0.076 | 187 |  | 0.9347501220485912 | 2.264122642738552 |  | 0.020000000000000018 | KR20081_TMMBH45_PR | RUN_ST_2IN1 | 12.08658187825558 | 인도네시아 | 남성 | 여름 | TSLA | 하의 | 1 | 0.8333 | 0.16669999999999996 | 0.1667 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 5.95 | 0.04959324999999999 | 0.9211041839999998 | 0.22230476510520503 | 0.0084308525 |  | 5.52552 | 0.29750000000000004 | 4.93 | 1.3335618782555794 | 0
KR | TSLA |  | KR20081_TMMBH45_PR | RUN_ST_2IN1 | B08F4YGXP4 | MBH47 | 단종 |  | 43.0324074074074 | 39.98 | USELESS | 20.98 |  | 5.95 |  |  | -7.175829589475525 | -1.3783106054214693 | 5.57 | 5.63684 | 0.29750000000000004 | 5.07 | 1.9795502313071547 |  | 0.076 | 233 |  | 1.3238041312533624 | 3.509624464766004 |  | 0.020000000000000018 | KR20081_TMMBH45_PR | RUN_ST_2IN1 | 12.983890231307155 | 인도네시아 | 남성 | 여름 | TSLA | 하의 | 1 | 0.875 | 0.125 | 0.125 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 5.95 | 0.037187500000000005 | 0.704605 | 0.24744377891339434 | 0.005096874999999996 |  | 5.63684 | 0.29750000000000004 | 5.07 | 1.9795502313071547 | 0
KR | TSLA |  | KR19111_TMMBH23_PR | RUN_ST_3 | B081RKG6HX | MBH23 | 단종 |  | 100 | 29.98 | USELESS | 13.98 |  | 11.95 |  |  | 2.0280529388888855 | 0.16971154300325403 | 3.4 | 3.4509999999999996 | 0.5975 | 4.82 | 0.9554277777777777 |  | 0.076 | 135 |  | 0.6458999999999999 | 1.6776592592592592 |  | 0.02499999999999991 | KR19111_TMMBH23_PR | RUN_ST_3 | 9.82392777777778 | 베트남 | 남성 | 여름 | TSLA | 하의 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 11.95 | 0 | 0 | 0 | 0 |  | 3.4509999999999996 | 0.5975 | 4.82 | 0.9554277777777777 | 0
KR | TSLA |  | KR19111_TMMBH23_PR | RUN_ST_3 | B081RKG6HX | MBH43 | 단종 |  | 83.75231481481481 | 29.98 | USELESS | 15.98 |  | 11.67727272727273 |  |  | -0.7880838676813031 | -0.08068949359694741 | 4.2 | 4.2504 | 0.5838636363636365 | 5.12 | 1.1421371216937066 |  | 0.076 | 132 |  | 0.7818737790553053 | 1.9827515878499764 |  | 0.020000000000000018 | KR19111_TMMBH23_PR | RUN_ST_3 | 11.096400758057342 | 인도네시아 | 남성 | 여름 | TSLA | 하의 | 1 | 0.8364 | 0.16359999999999997 | 0.1636 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 11.67727272727273 | 0.0955200909090909 | 0.6953654399999999 | 0.18685363310909037 | 0.06840748090909092 |  | 4.2504 | 0.5838636363636365 | 5.12 | 1.1421371216937066 | 0
KR | TSLA |  | KR19111_TMMBH23_PR | RUN_ST_3 | B081RKG6HX | MBH03 | 단종 |  | 100 | 29.98 | USELESS | 15.98 |  | 14.73348837209302 |  |  | 5.1397060623772575 | 0.3488451568681095 | 3.11 | 3.1566499999999995 | 0.7366744186046511 | 4.67 | 0.9333877777777777 |  | 0.076 | 133 |  | 0.62386 | 1.6556192592592591 |  | 0.02499999999999991 | KR19111_TMMBH23_PR | RUN_ST_3 | 9.496712196382429 | 베트남 | 남성 | 여름 | TSLA | 하의 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 14.73348837209302 | 0 | 0 | 0 | 0 |  | 3.1566499999999995 | 0.7366744186046511 | 4.67 | 0.9333877777777777 | 0
KR | TSLA |  | KR19111_TMMBH23_PR | RUN_ST_3 | B081RKG6HX | MBH04 | 단종 |  | 107.1428571428571 | 35.98 | USELESS | 15.98 |  | 15.465 |  |  | 3.913356037685185 | 0.2704927602550187 | 3.65 | 3.7047499999999998 | 1.5465 | 4.67 | 0.9311592592592595 |  | 0.076 | 140 |  | 0.6390666666666669 | 1.612708641975309 |  | 0.02499999999999991 | KR19111_TMMBH23_PR | RUN_ST_3 | 10.852409259259261 | 베트남 | 남성 | 여름 | TSLA | 하의 | 1 | 0.9355 | 0.0645 | 0.0645 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 15.465 | 0.09974925 | 0.238956375 | 0.06005977222222224 | 0.04175697750000001 |  | 3.7047499999999998 | 1.5465 | 4.67 | 0.9311592592592595 | 0
KR | CQR |  | KR04021_CQTXP101_PR | ATHL_JGR | B0CW5N932B | TXP101 | 단종 |  | 39.97080999066294 | 39.98 | USELESS | 29.98 |  | 9.95 |  |  | -5.688869634194479 | -0.5717456918788422 | 7.6 | 7.656999999999999 | 0.4975 | 5.82 | 1.5470574618090522 |  | 0.076 | 262 |  | 1.5470574618090522 | 3.8880471877187834 |  | 0.02499999999999991 | KR04021_CQTXP101_PR | ATHL_JGR | 15.521557461809051 | 베트남 | 남성 | 사계절 | CQR | 하의 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 9.95 | 0 | 0 | 0 | 0 |  | 7.656999999999999 | 0.4975 | 5.82 | 1.5470574618090522 | 0
KR | CQR |  | KR04021_CQTXS102_PR | ATHL_ST | B0CW5PT2SG | TXS102 | 단종 |  | 59.81818181818182 | 39.98 | USELESS | 23.98 |  | 6.95 |  |  | -8.947541970591017 | -1.4629728532686421 | 7.02 | 7.125299999999999 | 0.34750000000000003 | 5.33 | 3.1266808443093552 |  | 0.28400000000000003 | 192 |  | 2.6414763525835867 | 4.258824658336148 |  | 0.02499999999999991 | KR04021_CQTXS102_PR | ATHL_ST | 15.929480844309355 | 베트남 | 남성 | 여름 | CQR | 하의 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 6.95 | 0.0417 | 0.8550359999999999 | 0.3752017013171226 | 0.010689 |  | 7.125299999999999 | 0.34750000000000003 | 5.33 | 3.1266808443093552 | 0
